id,edge1,edge2,node1,node2,capacity,is_closed
786,1572,1573,173,39,49999999000,0
787,1574,1575,173,103,50000001000,0
788,1576,1577,173,150,49999999000,0
789,1578,1579,173,169,49999998000,0
790,1580,1581,174,112,50000000000,0
791,1582,1583,174,158,50000001000,0
792,1584,1585,174,127,50000000000,0
793,1586,1587,174,1,49999999000,0
794,1588,1589,174,100,49999999000,0
795,1590,1591,174,100,49999998000,0
796,1592,1593,174,34,49999999000,0
797,1594,1595,174,24,50000002000,0
798,1596,1597,174,165,49999998000,0
799,1598,1599,174,171,50000000000,0
800,1600,1601,175,157,49999999000,0
801,1602,1603,175,149,49999998000,0
802,1604,1605,175,156,49999999000,0
803,1606,1607,175,121,50000000000,0
804,1608,1609,175,107,50000000000,0
805,1610,1611,175,114,49999999000,0
806,1612,1613,175,122,50000001000,0
807,1614,1615,175,171,50000001000,0
808,1616,1617,175,113,50000000000,0
809,1618,1619,175,34,50000001000,0
810,1620,1621,176,114,49999998000,0
811,1622,1623,176,24,50000000000,0
812,1624,1625,176,131,50000000000,0
813,1626,1627,176,24,49999998000,0
814,1628,1629,176,40,50000001000,0
815,1630,1631,176,171,49999999000,0
816,1632,1633,176,132,50000001000,0
817,1634,1635,176,151,50000000000,0
818,1636,1637,176,156,50000001000,0
819,1638,1639,176,133,50000001000,0
820,1640,1641,177,8,50000001000,0
821,1642,1643,177,169,49999999000,0
822,1644,1645,177,117,50000000000,0
823,1646,1647,177,139,50000001000,0
824,1648,1649,177,117,50000000000,0
825,1650,1651,177,1,50000000000,0
826,1652,1653,177,142,50000001000,0
827,1654,1655,177,10,50000000000,0
828,1656,1657,177,140,50000001000,0
829,1658,1659,177,103,49999999000,0
830,1660,1661,178,167,50000000000,0
831,1662,1663,178,112,50000000000,0
832,1664,1665,178,137,50000000000,0
833,1666,1667,178,119,49999998000,0
834,1668,1669,178,152,49999999000,0
835,1670,1671,178,123,50000000000,0
836,1672,1673,178,8,49999999000,0
837,1674,1675,178,165,50000000000,0
838,1676,1677,178,33,50000000000,0
839,1678,1679,178,32,49999999000,0
840,1680,1681,179,13,50000000000,0
841,1682,1683,179,42,50000000000,0
842,1684,1685,179,141,50000001000,0
843,1686,1687,179,106,50000001000,0
844,1688,1689,179,151,49999999000,0
845,1690,1691,179,156,50000000000,0
846,1692,1693,179,146,49999998000,0
847,1694,1695,179,32,49999998000,0
848,1696,1697,179,100,49999998000,0
849,1698,1699,179,43,49999999000,0
850,1700,1701,180,6,49999999000,0
851,1702,1703,180,163,49999999000,0
852,1704,1705,180,101,49999999000,0
853,1706,1707,180,40,50000001000,0
854,1708,1709,180,165,49999999000,0
855,1710,1711,180,137,49999999000,0
856,1712,1713,180,109,50000000000,0
857,1714,1715,180,104,49999999000,0
858,1716,1717,180,120,50000000000,0
859,1718,1719,180,17,50000002000,0
860,1720,1721,181,40,50000000000,0
861,1722,1723,181,102,50000000000,0
862,1724,1725,181,27,50000001000,0
863,1726,1727,181,129,50000000000,0
864,1728,1729,181,164,50000000000,0
865,1730,1731,181,143,50000000000,0
866,1732,1733,181,144,49999999000,0
867,1734,1735,181,4,50000000000,0
868,1736,1737,181,155,50000000000,0
869,1738,1739,181,2,50000000000,0
870,1740,1741,182,151,49999997000,0
871,1742,1743,182,141,50000000000,0
872,1744,1745,182,6,50000001000,0
873,1746,1747,182,113,49999999000,0
874,1748,1749,182,40,49999998000,0
875,1750,1751,182,169,49999999000,0
876,1752,1753,182,122,50000000000,0
877,1754,1755,182,40,49999999000,0
878,1756,1757,182,153,49999999000,0
879,1758,1759,182,1,50000000000,0
880,1760,1761,183,118,49999999000,0
881,1762,1763,183,175,49999998000,0
882,1764,1765,183,126,49999999000,0
883,1766,1767,183,162,49999998000,0
884,1768,1769,183,36,50000000000,0
885,1770,1771,183,124,50000000000,0
886,1772,1773,183,3,49999999000,0
887,1774,1775,183,121,49999998000,0
888,1776,1777,183,161,50000002000,0
889,1778,1779,183,178,50000000000,0
890,1780,1781,184,4,50000000000,0
891,1782,1783,184,8,50000001000,0
892,1784,1785,184,141,50000000000,0
893,1786,1787,184,2,50000000000,0
894,1788,1789,184,170,49999999000,0
895,1790,1791,184,8,50000002000,0
896,1792,1793,184,171,50000000000,0
897,1794,1795,184,120,50000001000,0
898,1796,1797,184,102,50000000000,0
899,1798,1799,184,107,49999999000,0
900,1800,1801,185,112,50000002000,0
901,1802,1803,185,120,49999999000,0
902,1804,1805,185,133,49999998000,0
903,1806,1807,185,1,50000000000,0
904,1808,1809,185,133,49999998000,0
905,1810,1811,185,142,49999998000,0
906,1812,1813,185,45,50000000000,0
907,1814,1815,185,144,50000000000,0
908,1816,1817,185,156,49999998000,0
909,1818,1819,185,103,50000001000,0
910,1820,1821,186,183,49999998000,0
911,1822,1823,186,8,50000000000,0
912,1824,1825,186,8,50000002000,0
913,1826,1827,186,39,50000000000,0
914,1828,1829,186,155,49999999000,0
915,1830,1831,186,135,49999999000,0
916,1832,1833,186,21,49999998000,0
917,1834,1835,186,145,49999998000,0
918,1836,1837,186,21,50000000000,0
919,1838,1839,186,126,49999998000,0
920,1840,1841,187,153,49999999000,0
921,1842,1843,187,102,49999998000,0
922,1844,1845,187,116,50000002000,0
923,1846,1847,187,101,50000001000,0
924,1848,1849,187,42,49999999000,0
925,1850,1851,187,131,50000000000,0
926,1852,1853,187,155,49999999000,0
927,1854,1855,187,2,50000000000,0
928,1856,1857,187,183,50000000000,0
929,1858,1859,187,130,49999999000,0
930,1860,1861,188,36,50000000000,0
931,1862,1863,188,123,49999999000,0
932,1864,1865,188,157,50000000000,0
933,1866,1867,188,161,49999999000,0
934,1868,1869,188,2,49999999000,0
935,1870,1871,188,3,50000001000,0
936,1872,1873,188,111,50000001000,0
937,1874,1875,188,106,49999999000,0
938,1876,1877,188,156,50000000000,0
939,1878,1879,188,123,49999999000,0
940,1880,1881,189,133,49999999000,0
941,1882,1883,189,164,49999999000,0
942,1884,1885,189,153,49999999000,0
943,1886,1887,189,146,50000002000,0
944,1888,1889,189,108,50000001000,0
945,1890,1891,189,116,50000001000,0
946,1892,1893,189,130,49999998000,0
947,1894,1895,189,127,50000001000,0
948,1896,1897,189,163,50000000000,0
949,1898,1899,189,147,50000000000,0
950,1900,1901,190,102,50000001000,0
951,1902,1903,190,113,50000001000,0
952,1904,1905,190,109,50000000000,0
953,1906,1907,190,29,50000001000,0
954,1908,1909,190,115,50000000000,0
955,1910,1911,190,117,50000000000,0
956,1912,1913,190,152,49999999000,0
957,1914,1915,190,8,50000000000,0
958,1916,1917,190,130,50000000000,0
959,1918,1919,190,128,49999999000,0
960,1920,1921,191,119,49999999000,0
961,1922,1923,191,179,50000000000,0
962,1924,1925,191,172,50000000000,0
963,1926,1927,191,169,50000000000,0
964,1928,1929,191,189,50000001000,0
965,1930,1931,191,43,50000000000,0
966,1932,1933,191,8,49999999000,0
967,1934,1935,191,147,49999998000,0
968,1936,1937,191,178,49999999000,0
969,1938,1939,191,144,49999999000,0
970,1940,1941,192,168,50000000000,0
971,1942,1943,192,155,50000000000,0
972,1944,1945,192,36,50000001000,0
973,1946,1947,192,103,49999999000,0
974,1948,1949,192,153,50000000000,0
975,1950,1951,192,101,50000001000,0
976,1952,1953,192,170,50000000000,0
977,1954,1955,192,2,50000000000,0
978,1956,1957,192,122,50000000000,0
979,1958,1959,192,149,50000000000,0
980,1960,1961,193,129,50000000000,0
981,1962,1963,193,143,49999998000,0
982,1964,1965,193,117,50000001000,0
983,1966,1967,193,5,49999999000,0
984,1968,1969,193,131,50000000000,0
985,1970,1971,193,113,50000000000,0
986,1972,1973,193,105,49999997000,0
987,1974,1975,193,140,50000000000,0
988,1976,1977,193,146,50000001000,0
989,1978,1979,193,162,50000001000,0
990,1980,1981,194,114,50000000000,0
991,1982,1983,194,136,49999999000,0
992,1984,1985,194,152,50000001000,0
993,1986,1987,194,115,50000000000,0
994,1988,1989,194,121,49999997000,0
995,1990,1991,194,112,49999999000,0
996,1992,1993,194,167,49999999000,0
997,1994,1995,194,162,50000000000,0
998,1996,1997,194,136,50000000000,0
999,1998,1999,194,3,49999999000,0
1000,2000,2001,195,113,49999999000,0
1001,2002,2003,195,4,50000001000,0
1002,2004,2005,195,123,50000000000,0
1003,2006,2007,195,170,49999999000,0
1004,2008,2009,195,151,50000001000,0
1005,2010,2011,195,170,50000002000,0
1006,2012,2013,195,8,49999999000,0
1007,2014,2015,195,43,50000000000,0
1008,2016,2017,195,4,50000000000,0
1009,2018,2019,195,125,49999999000,0
1010,2020,2021,196,105,49999999000,0
1011,2022,2023,196,24,49999999000,0
1012,2024,2025,196,111,50000001000,0
1013,2026,2027,196,128,50000000000,0
1014,2028,2029,196,116,49999999000,0
1015,2030,2031,196,1,49999998000,0
1016,2032,2033,196,178,49999999000,0
1017,2034,2035,196,193,49999999000,0
1018,2036,2037,196,128,50000000000,0
1019,2038,2039,196,194,50000001000,0
1020,2040,2041,197,39,50000001000,0
1021,2042,2043,197,101,50000002000,0
1022,2044,2045,197,2,49999999000,0
1023,2046,2047,197,2,50000000000,0
1024,2048,2049,197,32,50000000000,0
1025,2050,2051,197,133,50000000000,0
1026,2052,2053,197,193,49999999000,0
1027,2054,2055,197,4,49999999000,0
1028,2056,2057,197,100,50000000000,0
1029,2058,2059,197,106,49999999000,0
1030,2060,2061,198,174,49999998000,0
1031,2062,2063,198,3,50000001000,0
1032,2064,2065,198,181,50000000000,0
1033,2066,2067,198,171,50000000000,0
1034,2068,2069,198,104,49999999000,0
1035,2070,2071,198,122,49999999000,0
1036,2072,2073,198,24,49999999000,0
1037,2074,2075,198,135,49999999000,0
1038,2076,2077,198,1,49999999000,0
1039,2078,2079,198,104,50000001000,0
1040,2080,2081,199,124,49999999000,0
1041,2082,2083,199,125,50000000000,0
1042,2084,2085,199,111,50000001000,0
1043,2086,2087,199,108,50000000000,0
1044,2088,2089,199,2,50000002000,0
1045,2090,2091,199,104,49999998000,0
1046,2092,2093,199,129,50000000000,0
1047,2094,2095,199,104,50000001000,0
1048,2096,2097,199,105,49999999000,0
1049,2098,2099,199,139,50000000000,0
1050,2100,2101,200,3,49999998000,0
1051,2102,2103,200,145,50000001000,0
1052,2104,2105,200,122,49999998000,0
1053,2106,2107,200,102,49999997000,0
1054,2108,2109,200,138,50000000000,0
1055,2110,2111,200,173,50000000000,0
1056,2112,2113,200,178,49999999000,0
1057,2114,2115,200,103,50000000000,0
1058,2116,2117,200,131,49999999000,0
1059,2118,2119,200,143,49999998000,0
1060,2120,2121,201,176,50000000000,0
1061,2122,2123,201,178,49999999000,0
1062,2124,2125,201,167,50000002000,0
1063,2126,2127,201,145,49999999000,0
1064,2128,2129,201,123,50000001000,0
1065,2130,2131,201,32,49999999000,0
1066,2132,2133,201,32,50000000000,0
1067,2134,2135,201,121,49999998000,0
1068,2136,2137,201,45,50000000000,0
1069,2138,2139,201,194,49999999000,0
1070,2140,2141,202,4,49999998000,0
1071,2142,2143,202,161,49999999000,0
1072,2144,2145,202,32,50000000000,0
1073,2146,2147,202,40,50000000000,0
1074,2148,2149,202,140,49999999000,0
1075,2150,2151,202,13,49999999000,0
1076,2152,2153,202,135,49999999000,0
1077,2154,2155,202,182,49999999000,0
1078,2156,2157,202,157,50000000000,0
1079,2158,2159,202,188,49999998000,0
1080,2160,2161,203,183,49999998000,0
1081,2162,2163,203,8,49999999000,0
1082,2164,2165,203,140,50000000000,0
1083,2166,2167,203,157,49999999000,0
1084,2168,2169,203,101,49999999000,0
1085,2170,2171,203,174,49999999000,0
1086,2172,2173,203,141,49999999000,0
1087,2174,2175,203,144,49999998000,0
1088,2176,2177,203,118,49999998000,0
1089,2178,2179,203,155,49999998000,0
1090,2180,2181,204,134,49999998000,0
1091,2182,2183,204,3,50000001000,0
1092,2184,2185,204,9,49999998000,0
1093,2186,2187,204,201,50000000000,0
1094,2188,2189,204,200,49999999000,0
1095,2190,2191,204,103,50000000000,0
1096,2192,2193,204,43,49999998000,0
1097,2194,2195,204,1,50000000000,0
1098,2196,2197,204,176,49999999000,0
1099,2198,2199,204,2,49999997000,0
1100,2200,2201,205,170,49999999000,0
1101,2202,2203,205,174,49999998000,0
1102,2204,2205,205,139,50000000000,0
1103,2206,2207,205,25,50000001000,0
1104,2208,2209,205,131,49999999000,0
1105,2210,2211,205,45,49999999000,0
1106,2212,2213,205,133,50000002000,0
1107,2214,2215,205,107,50000001000,0
1108,2216,2217,205,18,49999998000,0
1109,2218,2219,205,106,49999999000,0
1110,2220,2221,206,13,50000001000,0
1111,2222,2223,206,3,49999998000,0
1112,2224,2225,206,187,50000000000,0
1113,2226,2227,206,107,50000000000,0
1114,2228,2229,206,127,50000001000,0
1115,2230,2231,206,203,49999998000,0
1116,2232,2233,206,170,49999999000,0
1117,2234,2235,206,30,49999999000,0
1118,2236,2237,206,163,49999998000,0
1119,2238,2239,206,132,49999999000,0
1120,2240,2241,207,137,49999998000,0
1121,2242,2243,207,126,49999999000,0
1122,2244,2245,207,194,50000000000,0
1123,2246,2247,207,173,50000000000,0
1124,2248,2249,207,4,50000001000,0
1125,2250,2251,207,156,50000000000,0
1126,2252,2253,207,6,49999998000,0
1127,2254,2255,207,39,50000000000,0
1128,2256,2257,207,8,49999999000,0
1129,2258,2259,207,130,49999999000,0
1130,2260,2261,208,198,49999999000,0
1131,2262,2263,208,105,50000001000,0
1132,2264,2265,208,130,50000001000,0
1133,2266,2267,208,108,50000000000,0
1134,2268,2269,208,170,50000000000,0
1135,2270,2271,208,102,49999997000,0
1136,2272,2273,208,181,49999998000,0
1137,2274,2275,208,180,50000000000,0
1138,2276,2277,208,4,50000000000,0
1139,2278,2279,208,43,50000000000,0
1140,2280,2281,209,113,49999999000,0
1141,2282,2283,209,129,49999999000,0
1142,2284,2285,209,124,49999999000,0
1143,2286,2287,209,32,49999999000,0
1144,2288,2289,209,32,50000001000,0
1145,2290,2291,209,197,50000000000,0
1146,2292,2293,209,15,49999998000,0
1147,2294,2295,209,118,50000000000,0
1148,2296,2297,209,109,50000000000,0
1149,2298,2299,209,109,49999999000,0
1150,2300,2301,210,124,50000003000,0
1151,2302,2303,210,120,49999999000,0
1152,2304,2305,210,101,49999999000,0
1153,2306,2307,210,173,49999999000,0
1154,2308,2309,210,104,50000001000,0
1155,2310,2311,210,116,50000000000,0
1156,2312,2313,210,100,50000002000,0
1157,2314,2315,210,22,49999998000,0
1158,2316,2317,210,167,50000000000,0
1159,2318,2319,210,142,49999999000,0
1160,2320,2321,211,21,49999999000,0
1161,2322,2323,211,117,50000000000,0
1162,2324,2325,211,8,50000000000,0
1163,2326,2327,211,101,49999999000,0
1164,2328,2329,211,114,49999999000,0
1165,2330,2331,211,103,50000000000,0
1166,2332,2333,211,100,50000000000,0
1167,2334,2335,211,178,49999999000,0
1168,2336,2337,211,138,50000000000,0
1169,2338,2339,211,181,49999998000,0
1170,2340,2341,212,32,49999998000,0
1171,2342,2343,212,186,50000000000,0
1172,2344,2345,212,176,50000001000,0
1173,2346,2347,212,141,49999998000,0
1174,2348,2349,212,122,49999998000,0
1175,2350,2351,212,199,49999998000,0
1176,2352,2353,212,137,50000001000,0
1177,2354,2355,212,151,49999999000,0
1178,2356,2357,212,3,50000001000,0
1179,2358,2359,212,146,50000000000,0
1180,2360,2361,213,115,49999999000,0
1181,2362,2363,213,10,49999999000,0
1182,2364,2365,213,197,49999999000,0
1183,2366,2367,213,206,50000000000,0
1184,2368,2369,213,115,50000001000,0
1185,2370,2371,213,149,49999999000,0
1186,2372,2373,213,207,50000000000,0
1187,2374,2375,213,10,50000000000,0
1188,2376,2377,213,25,50000000000,0
1189,2378,2379,213,112,50000001000,0
1190,2380,2381,214,151,49999998000,0
1191,2382,2383,214,20,49999999000,0
1192,2384,2385,214,21,50000001000,0
1193,2386,2387,214,148,50000001000,0
1194,2388,2389,214,193,50000000000,0
1195,2390,2391,214,170,49999999000,0
1196,2392,2393,214,16,50000000000,0
1197,2394,2395,214,135,50000000000,0
1198,2396,2397,214,144,50000000000,0
1199,2398,2399,214,22,50000001000,0
1200,2400,2401,215,8,49999998000,0
1201,2402,2403,215,210,49999999000,0
1202,2404,2405,215,1,49999999000,0
1203,2406,2407,215,10,50000002000,0
1204,2408,2409,215,120,49999999000,0
1205,2410,2411,215,209,49999998000,0
1206,2412,2413,215,24,50000001000,0
1207,2414,2415,215,161,49999999000,0
1208,2416,2417,215,186,49999999000,0
1209,2418,2419,215,175,49999998000,0
1210,2420,2421,216,121,50000000000,0
1211,2422,2423,216,136,49999998000,0
1212,2424,2425,216,12,50000000000,0
1213,2426,2427,216,32,49999999000,0
1214,2428,2429,216,150,50000000000,0
1215,2430,2431,216,15,49999998000,0
1216,2432,2433,216,124,49999998000,0
1217,2434,2435,216,109,50000000000,0
1218,2436,2437,216,168,49999999000,0
1219,2438,2439,216,176,49999999000,0
1220,2440,2441,217,180,50000001000,0
1221,2442,2443,217,121,49999999000,0
1222,2444,2445,217,151,49999999000,0
1223,2446,2447,217,3,50000000000,0
1224,2448,2449,217,186,50000000000,0
1225,2450,2451,217,166,49999998000,0
1226,2452,2453,217,106,49999999000,0
1227,2454,2455,217,164,50000001000,0
1228,2456,2457,217,143,49999998000,0
1229,2458,2459,217,116,49999999000,0
1230,2460,2461,218,147,50000000000,0
1231,2462,2463,218,192,50000000000,0
1232,2464,2465,218,146,50000001000,0
1233,2466,2467,218,15,50000000000,0
1234,2468,2469,218,195,50000000000,0
1235,2470,2471,218,119,49999999000,0
1236,2472,2473,218,120,50000000000,0
1237,2474,2475,218,152,50000001000,0
1238,2476,2477,218,116,49999998000,0
1239,2478,2479,218,107,50000000000,0
1240,2480,2481,219,139,50000000000,0
1241,2482,2483,219,134,49999999000,0
1242,2484,2485,219,21,49999998000,0
1243,2486,2487,219,165,50000000000,0
1244,2488,2489,219,4,49999998000,0
1245,2490,2491,219,8,50000000000,0
1246,2492,2493,219,124,49999999000,0
1247,2494,2495,219,32,50000000000,0
1248,2496,2497,219,35,50000000000,0
1249,2498,2499,219,124,49999999000,0
1250,2500,2501,220,170,49999999000,0
1251,2502,2503,220,204,50000000000,0
1252,2504,2505,220,113,49999999000,0
1253,2506,2507,220,197,49999999000,0
1254,2508,2509,220,35,49999998000,0
1255,2510,2511,220,32,50000001000,0
1256,2512,2513,220,208,49999999000,0
1257,2514,2515,220,143,50000000000,0
1258,2516,2517,220,40,49999999000,0
1259,2518,2519,220,100,50000000000,0
1260,2520,2521,221,20,49999999000,0
1261,2522,2523,221,25,50000001000,0
1262,2524,2525,221,31,50000000000,0
1263,2526,2527,221,167,49999998000,0
1264,2528,2529,221,149,49999998000,0
1265,2530,2531,221,103,49999999000,0
1266,2532,2533,221,102,50000001000,0
1267,2534,2535,221,176,49999999000,0
1268,2536,2537,221,125,49999999000,0
1269,2538,2539,221,142,50000001000,0
1270,2540,2541,222,142,50000000000,0
1271,2542,2543,222,2,49999997000,0
1272,2544,2545,222,152,49999999000,0
1273,2546,2547,222,122,50000000000,0
1274,2548,2549,222,172,49999999000,0
1275,2550,2551,222,39,49999999000,0
1276,2552,2553,222,103,50000000000,0
1277,2554,2555,222,201,49999997000,0
1278,2556,2557,222,32,50000002000,0
1279,2558,2559,222,168,50000000000,0
1280,2560,2561,223,155,49999999000,0
1281,2562,2563,223,32,50000000000,0
1282,2564,2565,223,40,50000000000,0
1283,2566,2567,223,32,49999998000,0
1284,2568,2569,223,120,49999998000,0
1285,2570,2571,223,168,50000000000,0
1286,2572,2573,223,212,49999998000,0
1287,2574,2575,223,20,49999999000,0
1288,2576,2577,223,105,49999999000,0
1289,2578,2579,223,21,49999999000,0
1290,2580,2581,224,8,49999997000,0
1291,2582,2583,224,147,49999999000,0
1292,2584,2585,224,137,49999999000,0
1293,2586,2587,224,211,49999997000,0
1294,2588,2589,224,103,49999999000,0
1295,2590,2591,224,2,49999999000,0
1296,2592,2593,224,4,50000001000,0
